Parameter 'function'=<function get_omission_datasets.<locals>.pair_func at 0x7b47391ad280> of the transform datasets.arrow_dataset.Dataset._map_single couldn't be hashed properly, a random hash was used instead. Make sure your transforms and parameters are serializable with pickle or dill for the dataset fingerprinting and caching to work. If you reuse this transform, the caching mechanism will consider it to be different from the previous calls and recompute everything. This warning is only showed once. Subsequent hashing failures won't be showed.
Sample 382554 of the training set: {'input_ids': [0, 44518, 39322, 35, 166, 33, 5, 27362, 98, 24, 18, 117, 936, 479, 2, 2, 36926, 13700, 31275, 802, 14, 5, 1901, 4972, 197, 28, 205, 13, 19888, 472, 7, 5, 6063, 797, 4, 50118, 44518, 39322, 2528, 14, 24, 115, 45, 28, 1365, 7, 304, 5, 20808, 2441, 8, 6741, 31275, 18, 2979, 4, 50118, 33347, 4827, 1507, 6, 5, 165, 1276, 7, 304, 1901, 4972, 5043, 8, 27913, 39322, 1507, 4, 2], 'attention_mask': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'labels': 1}.
***** Running training *****
  Num examples = 575970
  Num Epochs = 3
  Instantaneous batch size per device = 32
  Total train batch size (w. parallel, distributed & accumulation) = 32
  Gradient Accumulation steps = 1
Loss at step 17140: 0.5892
Loss at step 17150: 0.9012
Loss at step 17160: 0.6214
Loss at step 17170: 0.6209
Loss at step 17180: 0.5732
Loss at step 17190: 0.9129
Loss at step 17200: 0.6807
Loss at step 17210: 0.9585
Loss at step 17220: 0.6822
Loss at step 17230: 0.6419
Loss at step 17240: 0.8500
Loss at step 17250: 0.5586
Loss at step 17260: 0.7603
Loss at step 17270: 0.6582
Loss at step 17280: 0.6762
Loss at step 17290: 0.6579
Loss at step 17300: 0.4142
Loss at step 17310: 0.7334
Loss at step 17320: 0.5839
Loss at step 17330: 0.8137
Loss at step 17340: 0.3709
Loss at step 17350: 0.8115
Loss at step 17360: 0.7857
Loss at step 17370: 0.5622
Loss at step 17380: 0.6054
Loss at step 17390: 0.6714
Loss at step 17400: 0.7376
Loss at step 17410: 0.5315
Loss at step 17420: 0.7540
Loss at step 17430: 0.7450
Loss at step 17440: 0.8684
Loss at step 17450: 0.6695
Loss at step 17460: 0.8210
Loss at step 17470: 0.4864
Loss at step 17480: 0.5975
Loss at step 17490: 0.8132
Loss at step 17500: 0.7611
Loss at step 17510: 0.7206
Loss at step 17520: 0.4271
Loss at step 17530: 0.4097
Loss at step 17540: 0.6065
Loss at step 17550: 0.5633
Loss at step 17560: 0.4153
Loss at step 17570: 0.7203
Loss at step 17580: 0.2685
Loss at step 17590: 0.6065
Loss at step 17600: 0.8928
Loss at step 17610: 0.8051
Loss at step 17620: 0.6061
Loss at step 17630: 0.5331
Loss at step 17640: 0.8183
Loss at step 17650: 0.7243
Loss at step 17660: 0.7190
Loss at step 17670: 0.9676
Loss at step 17680: 0.5419
Loss at step 17690: 0.6145
Loss at step 17700: 0.6487
Loss at step 17710: 0.5926
Loss at step 17720: 0.6946
Loss at step 17730: 0.5980
Loss at step 17740: 0.5229
Loss at step 17750: 0.7956
Loss at step 17760: 0.7671
Loss at step 17770: 0.6349
Loss at step 17780: 0.5056
Loss at step 17790: 0.8492
Loss at step 17800: 0.8490
Loss at step 17810: 0.7391
Loss at step 17820: 0.8271
Loss at step 17830: 0.7473
Loss at step 17840: 1.1091
Loss at step 17850: 0.6747
Loss at step 17860: 0.5522
Loss at step 17870: 0.7927
Loss at step 17880: 0.4093
Loss at step 17890: 0.4846
Loss at step 17900: 0.5423
Loss at step 17910: 0.5598
Loss at step 17920: 0.6791
Loss at step 17930: 0.6436
Loss at step 17940: 0.5595
Loss at step 17950: 0.4037
Loss at step 17960: 0.6534
Loss at step 17970: 0.4475
Loss at step 17980: 0.4213
Loss at step 17990: 0.9112
Loss at step 18000: 0.2412
***** Running testing *****
  Num examples = 82080
  Instantaneous batch size per device = 8
  Total eval batch size = 8
{'accuracy': 0.813085, 'precision': [0.813085, 0.0, 0.0], 'recall': [1.0, 0.0, 0.0], 'f1': [0.896908, 0.0, 0.0]}
{'accuracy': 0.924464, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'WordR': 0.014344}
Loss at step 18010: 0.5435
Loss at step 18020: 0.5451
Loss at step 18030: 0.5171
Loss at step 18040: 0.3537
Loss at step 18050: 0.5616
Loss at step 18060: 0.5498
Loss at step 18070: 0.8037
Loss at step 18080: 0.6854
Loss at step 18090: 0.6658
Loss at step 18100: 0.5039
Loss at step 18110: 0.6877
Loss at step 18120: 0.6325
Loss at step 18130: 0.6822
Loss at step 18140: 0.7673
Loss at step 18150: 0.7737
Loss at step 18160: 0.7166
Loss at step 18170: 0.7680
Loss at step 18180: 0.2869
Loss at step 18190: 0.4836
Loss at step 18200: 0.7034
Loss at step 18210: 0.4971
Loss at step 18220: 0.8150
Loss at step 18230: 0.7486
Loss at step 18240: 0.9317
Loss at step 18250: 0.5441
Loss at step 18260: 0.6185
Loss at step 18270: 0.6283
Loss at step 18280: 0.4199
Loss at step 18290: 0.6252
Loss at step 18300: 0.3361
Loss at step 18310: 0.5969
Loss at step 18320: 0.5555
Loss at step 18330: 0.7833
Loss at step 18340: 0.7131
Loss at step 18350: 0.5638
Loss at step 18360: 0.4155
Loss at step 18370: 0.6063
Loss at step 18380: 0.7679
Loss at step 18390: 0.5622
Loss at step 18400: 0.9443
Loss at step 18410: 0.7390
Loss at step 18420: 0.5845
Loss at step 18430: 0.6446
Loss at step 18440: 0.5363
Loss at step 18450: 0.6644
Loss at step 18460: 0.7314
Loss at step 18470: 0.3320
Loss at step 18480: 0.8200
Loss at step 18490: 0.5481
Loss at step 18500: 0.6121
Loss at step 18510: 0.5316
Loss at step 18520: 0.7845
Loss at step 18530: 0.6066
Loss at step 18540: 0.5162
Loss at step 18550: 0.7461
Loss at step 18560: 0.6202
Loss at step 18570: 0.9168
Loss at step 18580: 0.5769
Loss at step 18590: 0.5449
Loss at step 18600: 0.4147
Loss at step 18610: 0.4572
Loss at step 18620: 0.5138
Loss at step 18630: 0.7371
Loss at step 18640: 0.7710
Loss at step 18650: 0.5543
Loss at step 18660: 0.4650
Loss at step 18670: 0.5278
Loss at step 18680: 0.7177
Loss at step 18690: 0.8989
Loss at step 18700: 0.6671
Loss at step 18710: 0.6917
Loss at step 18720: 0.5040
Loss at step 18730: 0.4578
Loss at step 18740: 0.4736
Loss at step 18750: 0.5070
Loss at step 18760: 0.4260
Loss at step 18770: 0.3496
Loss at step 18780: 0.4264
Loss at step 18790: 0.7567
Loss at step 18800: 0.7449
Loss at step 18810: 0.6844
Loss at step 18820: 0.4233
Loss at step 18830: 0.4075
Loss at step 18840: 0.6589
Loss at step 18850: 0.3995
Loss at step 18860: 0.6813
Loss at step 18870: 0.7478
Loss at step 18880: 0.4584
Loss at step 18890: 0.8655
Loss at step 18900: 0.5936
Loss at step 18910: 1.0447
Loss at step 18920: 0.7080
Loss at step 18930: 0.7135
Loss at step 18940: 0.6060
Loss at step 18950: 0.5578
Loss at step 18960: 0.4792
Loss at step 18970: 0.6567
Loss at step 18980: 0.4095
Loss at step 18990: 0.9482
Loss at step 19000: 0.6261
Loss at step 19010: 0.6743
Loss at step 19020: 0.7620
Loss at step 19030: 0.8263
Loss at step 19040: 0.6491
Loss at step 19050: 0.5866
Loss at step 19060: 0.7915
Loss at step 19070: 0.4182
Loss at step 19080: 0.7780
Loss at step 19090: 0.5637
Loss at step 19100: 0.5367
Loss at step 19110: 0.5364
Loss at step 19120: 0.5260
Loss at step 19130: 0.6863
Loss at step 19140: 0.5121
Loss at step 19150: 0.6089
Loss at step 19160: 0.6024
Loss at step 19170: 0.4445
Loss at step 19180: 0.6140
Loss at step 19190: 0.8804
Loss at step 19200: 0.8052
Loss at step 19210: 0.4857
Loss at step 19220: 0.7399
Loss at step 19230: 0.3042
Loss at step 19240: 0.6513
Loss at step 19250: 0.6499
Loss at step 19260: 0.9895
Loss at step 19270: 0.5470
Loss at step 19280: 0.7945
Loss at step 19290: 0.7048
Loss at step 19300: 0.5383
Loss at step 19310: 0.7199
Loss at step 19320: 0.6712
Loss at step 19330: 0.7414
Loss at step 19340: 0.5897
Loss at step 19350: 0.6257
Loss at step 19360: 0.4974
Loss at step 19370: 0.5488
Loss at step 19380: 0.5219
Loss at step 19390: 0.5448
Loss at step 19400: 0.5177
Loss at step 19410: 0.5473
Loss at step 19420: 1.0459
Loss at step 19430: 0.6051
Loss at step 19440: 0.7084
Loss at step 19450: 0.7403
Loss at step 19460: 0.5641
Loss at step 19470: 0.8728
Loss at step 19480: 0.7414
Loss at step 19490: 0.6195
Loss at step 19500: 0.6783
Loss at step 19510: 0.6461
Loss at step 19520: 0.9690
Loss at step 19530: 0.7019
Loss at step 19540: 0.5146
Loss at step 19550: 0.8896
Loss at step 19560: 0.5572
Loss at step 19570: 0.4961
Loss at step 19580: 0.5993
Loss at step 19590: 0.5925
Loss at step 19600: 0.7479
Loss at step 19610: 0.5462
Loss at step 19620: 0.4184
Loss at step 19630: 0.7855
Loss at step 19640: 0.7373
Loss at step 19650: 0.6658
Loss at step 19660: 0.3639
Loss at step 19670: 0.5976
Loss at step 19680: 0.6237
Loss at step 19690: 0.5258
Loss at step 19700: 0.3628
Loss at step 19710: 0.7852
Loss at step 19720: 0.4276
Loss at step 19730: 0.6006
Loss at step 19740: 0.4830
Loss at step 19750: 0.6011
Loss at step 19760: 0.6140
Loss at step 19770: 0.6049
Loss at step 19780: 0.5877
Loss at step 19790: 0.5173
Loss at step 19800: 0.5509
Loss at step 19810: 0.5627
Loss at step 19820: 0.7015
Loss at step 19830: 0.6628
Parameter 'function'=<function get_omission_datasets.<locals>.pair_func at 0x7fc5d6daf160> of the transform datasets.arrow_dataset.Dataset._map_single couldn't be hashed properly, a random hash was used instead. Make sure your transforms and parameters are serializable with pickle or dill for the dataset fingerprinting and caching to work. If you reuse this transform, the caching mechanism will consider it to be different from the previous calls and recompute everything. This warning is only showed once. Subsequent hashing failures won't be showed.
Sample 61348 of the training set: {'input_ids': [0, 35227, 2606, 510, 2, 2, 44799, 16, 1996, 549, 89, 16, 402, 164, 15, 19, 6979, 2816, 4135, 11, 49, 443, 8, 3742, 473, 45, 173, 13, 59, 1946, 122, 4, 50118, 45443, 3496, 14, 51, 64, 476, 4943, 49, 3822, 124, 62, 8, 542, 33142, 24, 31, 5, 476, 13051, 13, 132, 5251, 4, 2], 'attention_mask': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'labels': 0}.
***** Running training *****
  Num examples = 92320
  Num Epochs = 3
  Instantaneous batch size per device = 64
  Total train batch size (w. parallel, distributed & accumulation) = 64
  Gradient Accumulation steps = 1
  Total optimization steps = 4329
Loss at step 10: 1.1077
Loss at step 20: 1.0906
Loss at step 30: 1.0644
Sample 116739 of the training set: {'input_ids': [0, 10006, 16382, 35, 166, 33, 13, 5, 1707, 5043, 479, 2, 2, 133, 333, 1276, 15, 5, 17715, 9, 5, 6063, 797, 11, 10, 10547, 6063, 797, 61, 21, 1365, 7, 304, 24, 8, 24, 24, 1365, 7, 28, 1887, 4, 50118, 22412, 6, 5, 27913, 39322, 802, 51, 197, 129, 33, 10, 319, 9, 20808, 2441, 4, 50118, 1213, 67, 2047, 14, 51, 115, 304, 41, 1823, 5043, 61, 115, 28, 1887, 13, 2384, 4, 2], 'attention_mask': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'labels': 0}.
***** Running training *****
  Num examples = 575970
  Num Epochs = 3
  Instantaneous batch size per device = 64
  Total train batch size (w. parallel, distributed & accumulation) = 64
  Gradient Accumulation steps = 1
  Total optimization steps = 27000
Loss at step 10: 0.7803
Loss at step 20: 0.7464
Loss at step 30: 0.5888
Loss at step 40: 0.6451
Loss at step 50: 0.6431
Sample 116739 of the training set: {'input_ids': [0, 10006, 16382, 35, 166, 33, 13, 5, 1707, 5043, 479, 2, 2, 133, 333, 1276, 15, 5, 17715, 9, 5, 6063, 797, 11, 10, 10547, 6063, 797, 61, 21, 1365, 7, 304, 24, 8, 24, 24, 1365, 7, 28, 1887, 4, 50118, 22412, 6, 5, 27913, 39322, 802, 51, 197, 129, 33, 10, 319, 9, 20808, 2441, 4, 50118, 1213, 67, 2047, 14, 51, 115, 304, 41, 1823, 5043, 61, 115, 28, 1887, 13, 2384, 4, 2], 'attention_mask': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'labels': 0}.
***** Running training *****
  Num examples = 575970
  Num Epochs = 1
  Instantaneous batch size per device = 64
  Total train batch size (w. parallel, distributed & accumulation) = 64
  Gradient Accumulation steps = 1
  Total optimization steps = 9000
Loss at step 10: 0.7801
Loss at step 20: 0.7303
Loss at step 30: 0.5307
Loss at step 40: 0.5323
Loss at step 50: 0.5768
Loss at step 60: 0.4651
Loss at step 70: 0.4381
Loss at step 80: 0.5924
Loss at step 90: 0.4504
Loss at step 100: 0.2663
Loss at step 110: 0.3641
Loss at step 120: 0.3775
Loss at step 130: 0.5991
Loss at step 140: 0.5020
Loss at step 150: 0.3815
Loss at step 160: 0.4853
Loss at step 170: 0.2994
Loss at step 180: 0.5221
Loss at step 190: 0.5368
Loss at step 200: 0.5551
Loss at step 210: 0.4374
Loss at step 220: 0.6071
Loss at step 230: 0.6060
Loss at step 240: 0.6596
Loss at step 250: 0.5831
Loss at step 260: 0.4406
Loss at step 270: 0.5791
Loss at step 280: 0.3067
Loss at step 290: 0.5193
Loss at step 300: 0.5481
Loss at step 310: 0.3805
Loss at step 320: 0.5724
Loss at step 330: 0.4182
Loss at step 340: 0.6222
Loss at step 350: 0.4706
Loss at step 360: 0.2678
Loss at step 370: 0.5288
Loss at step 380: 0.2960
Loss at step 390: 0.4182
Loss at step 400: 0.4365
Loss at step 410: 0.3891
Loss at step 420: 0.4555
Loss at step 430: 0.5245
Loss at step 440: 0.3903
Loss at step 450: 0.7051
Loss at step 460: 0.4021
Loss at step 470: 0.6071
Loss at step 480: 0.4179
Loss at step 490: 0.5629
Loss at step 500: 0.3238
Loss at step 510: 0.5707
Loss at step 520: 0.4280
Loss at step 530: 0.3869
Loss at step 540: 0.5052
Loss at step 550: 0.4337
Loss at step 560: 0.4804
Loss at step 570: 0.4065
Loss at step 580: 0.5134
Loss at step 590: 0.4597
Loss at step 600: 0.4023
Loss at step 610: 0.3597
Loss at step 620: 0.2460
Loss at step 630: 0.4987
Loss at step 640: 0.3476
Loss at step 650: 0.3664
Loss at step 660: 0.3810
Loss at step 670: 0.7542
Loss at step 680: 0.3598
Loss at step 690: 0.5465
Loss at step 700: 0.5296
Loss at step 710: 0.5228
Loss at step 720: 0.5506
Loss at step 730: 0.2954
Loss at step 740: 0.3493
Loss at step 750: 0.3403
Loss at step 760: 0.4805
Loss at step 770: 0.5848
Loss at step 780: 0.3192
Loss at step 790: 0.4385
Loss at step 800: 0.4403
Loss at step 810: 0.4025
Loss at step 820: 0.3908
Loss at step 830: 0.4341
Loss at step 840: 0.2709
Loss at step 850: 0.4166
Loss at step 860: 0.2992
Loss at step 870: 0.4264
Loss at step 880: 0.5409
Loss at step 890: 0.4858
Loss at step 900: 0.4804
Loss at step 910: 0.4282
Loss at step 920: 0.4868
Loss at step 930: 0.4221
Loss at step 940: 0.3442
Loss at step 950: 0.3841
Loss at step 960: 0.5962
Loss at step 970: 0.3010
Loss at step 980: 0.3830
Loss at step 990: 0.4150
Loss at step 1000: 0.2998
Loss at step 1010: 0.5005
Loss at step 1020: 0.3589
Loss at step 1030: 0.4450
Loss at step 1040: 0.3939
Loss at step 1050: 0.5204
Loss at step 1060: 0.4601
Loss at step 1070: 0.4185
Loss at step 1080: 0.2089
Loss at step 1090: 0.5336
Loss at step 1100: 0.4713
Loss at step 1110: 0.3845
Loss at step 1120: 0.5541
Loss at step 1130: 0.2579
Loss at step 1140: 0.3443
Loss at step 1150: 0.3420
Loss at step 1160: 0.4967
Loss at step 1170: 0.3298
Loss at step 1180: 0.3684
Loss at step 1190: 0.4259
Loss at step 1200: 0.4025
Loss at step 1210: 0.4056
Loss at step 1220: 0.4137
Loss at step 1230: 0.4300
Loss at step 1240: 0.9736
Loss at step 1250: 0.4907
Loss at step 1260: 0.2922
Loss at step 1270: 0.4319
Loss at step 1280: 0.3735
Loss at step 1290: 0.6322
Loss at step 1300: 0.2811
Loss at step 1310: 0.4623
Loss at step 1320: 0.5214
Loss at step 1330: 0.3817
Loss at step 1340: 0.5416
Loss at step 1350: 0.3663
Loss at step 1360: 0.4027
Loss at step 1370: 0.3551
Loss at step 1380: 0.1907
Loss at step 1390: 0.5567
Loss at step 1400: 0.4092
Loss at step 1410: 0.3874
Loss at step 1420: 0.5841
Loss at step 1430: 0.4034
Loss at step 1440: 0.6320
Loss at step 1450: 0.3186
Loss at step 1460: 0.3218
Loss at step 1470: 0.3813
Loss at step 1480: 0.3387
Loss at step 1490: 0.3563
Loss at step 1500: 0.3256
Loss at step 1510: 0.4623
Loss at step 1520: 0.4220
Loss at step 1530: 0.4120
Loss at step 1540: 0.4312
Loss at step 1550: 0.4086
Loss at step 1560: 0.3700
Loss at step 1570: 0.5217
Loss at step 1580: 0.4601
Loss at step 1590: 0.4603
Loss at step 1600: 0.4672
Loss at step 1610: 0.3389
Loss at step 1620: 0.3708
Loss at step 1630: 0.2114
Loss at step 1640: 0.4833
Loss at step 1650: 0.3986
Loss at step 1660: 0.5070
Loss at step 1670: 0.3639
Loss at step 1680: 0.5432
Loss at step 1690: 0.3585
Loss at step 1700: 0.3936
Loss at step 1710: 0.4661
Loss at step 1720: 0.3225
Loss at step 1730: 0.5232
Loss at step 1740: 0.3807
Loss at step 1750: 0.4345
Loss at step 1760: 0.3345
Loss at step 1770: 0.5516
Loss at step 1780: 0.5708
Loss at step 1790: 0.3228
Loss at step 1800: 0.6373
Loss at step 1810: 0.5284
Loss at step 1820: 0.4210
Loss at step 1830: 0.3828
Loss at step 1840: 0.5754
Loss at step 1850: 0.3299
Loss at step 1860: 0.4884
Loss at step 1870: 0.3959
Loss at step 1880: 0.5415
Loss at step 1890: 0.4137
Loss at step 1900: 0.4442
Loss at step 1910: 0.4749
Loss at step 1920: 0.4468
Loss at step 1930: 0.5192
Loss at step 1940: 0.3931
Loss at step 1950: 0.4999
Loss at step 1960: 0.3930
Loss at step 1970: 0.4267
Loss at step 1980: 0.4440
Loss at step 1990: 0.3807
Loss at step 2000: 0.5012
Loss at step 2010: 0.4121
Loss at step 2020: 0.5287
Loss at step 2030: 0.4068
Loss at step 2040: 0.2152
Loss at step 2050: 0.2800
Loss at step 2060: 0.4700
Loss at step 2070: 0.3684
Loss at step 2080: 0.3248
Loss at step 2090: 0.2881
Loss at step 2100: 0.5180
Loss at step 2110: 0.2721
Loss at step 2120: 0.2792
Loss at step 2130: 0.4022
Loss at step 2140: 0.4427
Loss at step 2150: 0.2502
Loss at step 2160: 0.4630
Loss at step 2170: 0.4441
Loss at step 2180: 0.5250
Loss at step 2190: 0.3451
Loss at step 2200: 0.4042
Loss at step 2210: 0.3811
Loss at step 2220: 0.2614
Loss at step 2230: 0.2605
Loss at step 2240: 0.3679
Loss at step 2250: 0.4080
Loss at step 2260: 0.3795
Loss at step 2270: 0.3668
Loss at step 2280: 0.3049
Loss at step 2290: 0.4477
Loss at step 2300: 0.3120
Loss at step 2310: 0.5993
Loss at step 2320: 0.4008
Loss at step 2330: 0.3355
Loss at step 2340: 0.3224
Loss at step 2350: 0.4852
Loss at step 2360: 0.4004
Loss at step 2370: 0.4658
Loss at step 2380: 0.4684
Loss at step 2390: 0.3636
Loss at step 2400: 0.5712
Loss at step 2410: 0.5491
Loss at step 2420: 0.3076
Loss at step 2430: 0.5238
Loss at step 2440: 0.3122
Loss at step 2450: 0.5050
Loss at step 2460: 0.3074
Loss at step 2470: 0.3986
Loss at step 2480: 0.3009
Loss at step 2490: 0.2616
Loss at step 2500: 0.3042
Loss at step 2510: 0.5308
Loss at step 2520: 0.3949
Loss at step 2530: 0.4636
Loss at step 2540: 0.5307
Loss at step 2550: 0.2667
Loss at step 2560: 0.3230
Loss at step 2570: 0.4304
Loss at step 2580: 0.2650
Loss at step 2590: 0.4954
Loss at step 2600: 0.4685
Loss at step 2610: 0.2601
Loss at step 2620: 0.4291
Loss at step 2630: 0.3999
Loss at step 2640: 0.2926
Loss at step 2650: 0.4208
Loss at step 2660: 0.3838
Loss at step 2670: 0.3538
Loss at step 2680: 0.3798
Loss at step 2690: 0.2282
Loss at step 2700: 0.2368
Loss at step 2710: 0.2898
Loss at step 2720: 0.3763
Loss at step 2730: 0.2937
Loss at step 2740: 0.3311
Loss at step 2750: 0.5351
Loss at step 2760: 0.3217
Loss at step 2770: 0.3372
Loss at step 2780: 0.3365
Loss at step 2790: 0.4057
Loss at step 2800: 0.3078
Loss at step 2810: 0.5189
Loss at step 2820: 0.3496
Loss at step 2830: 0.3016
Loss at step 2840: 0.3375
Loss at step 2850: 0.4360
Loss at step 2860: 0.4807
Loss at step 2870: 0.3288
Loss at step 2880: 0.5517
Loss at step 2890: 0.3112
Loss at step 2900: 0.6729
Loss at step 2910: 0.3870
Loss at step 2920: 0.4828
Loss at step 2930: 0.3826
Loss at step 2940: 0.3174
Loss at step 2950: 0.4501
Loss at step 2960: 0.4227
Loss at step 2970: 0.4802
Loss at step 2980: 0.3927
Loss at step 2990: 0.2314
Loss at step 3000: 0.2126
Loss at step 3010: 0.3718
Loss at step 3020: 0.2598
Loss at step 3030: 0.2608
Loss at step 3040: 0.2360
Loss at step 3050: 0.2765
Loss at step 3060: 0.3889
Loss at step 3070: 0.2752
Loss at step 3080: 0.2582
Loss at step 3090: 0.4273
Loss at step 3100: 0.1868
Loss at step 3110: 0.4008
Loss at step 3120: 0.6534
Loss at step 3130: 0.2482
Loss at step 3140: 0.3761
Loss at step 3150: 0.3374
Loss at step 3160: 0.3802
Loss at step 3170: 0.3221
Loss at step 3180: 0.3203
Loss at step 3190: 0.3929
Loss at step 3200: 0.3694
Loss at step 3210: 0.3784
Loss at step 3220: 0.4928
Loss at step 3230: 0.5078
Loss at step 3240: 0.3452
Loss at step 3250: 0.3429
Loss at step 3260: 0.4428
Loss at step 3270: 0.3889
Loss at step 3280: 0.3800
Loss at step 3290: 0.3970
Loss at step 3300: 0.5276
Loss at step 3310: 0.3480
Loss at step 3320: 0.3604
Loss at step 3330: 0.4065
Loss at step 3340: 0.3182
Loss at step 3350: 0.2496
Loss at step 3360: 0.4996
Loss at step 3370: 0.3612
Loss at step 3380: 0.4031
Loss at step 3390: 0.2992
Loss at step 3400: 0.3169
Loss at step 3410: 0.3395
Loss at step 3420: 0.3794
Loss at step 3430: 0.4002
Loss at step 3440: 0.2977
Loss at step 3450: 0.5281
Loss at step 3460: 0.3176
Loss at step 3470: 0.2547
Loss at step 3480: 0.4585
Loss at step 3490: 0.2518
Loss at step 3500: 0.2299
Loss at step 3510: 0.5250
Loss at step 3520: 0.3268
Loss at step 3530: 0.4659
Loss at step 3540: 0.3400
Loss at step 3550: 0.6001
Loss at step 3560: 0.3637
Loss at step 3570: 0.2339
Loss at step 3580: 0.2452
Loss at step 3590: 0.4180
Loss at step 3600: 0.2797
Loss at step 3610: 0.4350
Loss at step 3620: 0.4732
Loss at step 3630: 0.3156
Loss at step 3640: 0.3361
Loss at step 3650: 0.5080
Loss at step 3660: 0.2175
Loss at step 3670: 0.3464
Loss at step 3680: 0.4047
Loss at step 3690: 0.4638
Loss at step 3700: 0.4745
Loss at step 3710: 0.5339
Loss at step 3720: 0.1913
Loss at step 3730: 0.4657
Loss at step 3740: 0.4509
Loss at step 3750: 0.4168
Loss at step 3760: 0.3898
Loss at step 3770: 0.4327
Loss at step 3780: 0.3224
Loss at step 3790: 0.2745
Loss at step 3800: 0.4355
Loss at step 3810: 0.1901
Loss at step 3820: 0.4184
Loss at step 3830: 0.3161
Loss at step 3840: 0.4720
Loss at step 3850: 0.2973
Loss at step 3860: 0.3514
Loss at step 3870: 0.3204
Loss at step 3880: 0.4875
Loss at step 3890: 0.4167
Loss at step 3900: 0.4400
Loss at step 3910: 0.2331
Loss at step 3920: 0.3164
Loss at step 3930: 0.3818
Loss at step 3940: 0.2328
Loss at step 3950: 0.3953
Loss at step 3960: 0.4138
Loss at step 3970: 0.2434
Loss at step 3980: 0.2444
Loss at step 3990: 0.4806
Loss at step 4000: 0.2213
Loss at step 4010: 0.2526
Loss at step 4020: 0.3507
Loss at step 4030: 0.1809
Loss at step 4040: 0.2181
Loss at step 4050: 0.2922
Loss at step 4060: 0.3494
Loss at step 4070: 0.1788
Loss at step 4080: 0.4081
Loss at step 4090: 0.2975
Loss at step 4100: 0.2697
Loss at step 4110: 0.2634
Loss at step 4120: 0.2717
Loss at step 4130: 0.3416
Loss at step 4140: 0.3300
Loss at step 4150: 0.2973
Loss at step 4160: 0.4339
Loss at step 4170: 0.3963
Loss at step 4180: 0.3603
Loss at step 4190: 0.2104
Loss at step 4200: 0.2796
Loss at step 4210: 0.3046
Loss at step 4220: 0.3714
Loss at step 4230: 0.4035
Loss at step 4240: 0.3353
Loss at step 4250: 0.2851
Loss at step 4260: 0.2489
Loss at step 4270: 0.4600
Loss at step 4280: 0.3821
Loss at step 4290: 0.1059
Loss at step 4300: 0.2593
Loss at step 4310: 0.2775
Loss at step 4320: 0.2740
Loss at step 4330: 0.2848
Loss at step 4340: 0.2854
Loss at step 4350: 0.5292
Loss at step 4360: 0.3994
Loss at step 4370: 0.3417
Loss at step 4380: 0.4466
Loss at step 4390: 0.2586
Loss at step 4400: 0.2396
Loss at step 4410: 0.2502
Loss at step 4420: 0.1625
Loss at step 4430: 0.3704
Loss at step 4440: 0.2577
Loss at step 4450: 0.3408
Loss at step 4460: 0.2051
Loss at step 4470: 0.2809
Loss at step 4480: 0.3275
Loss at step 4490: 0.1762
Loss at step 4500: 0.3065
Loss at step 4510: 0.3111
Loss at step 4520: 0.2523
Loss at step 4530: 0.3145
Loss at step 4540: 0.3115
Loss at step 4550: 0.2701
Loss at step 4560: 0.3354
Loss at step 4570: 0.3737
Loss at step 4580: 0.3087
Loss at step 4590: 0.4697
Loss at step 4600: 0.4045
Loss at step 4610: 0.4719
Loss at step 4620: 0.2903
Loss at step 4630: 0.3072
Loss at step 4640: 0.4504
Loss at step 4650: 0.2799
Loss at step 4660: 0.1955
Loss at step 4670: 0.3319
